Date,SM,Start Depth,End Depth,Site_ID,Sensor
1/15/2007,17.6065,15,30,1,1
1/15/2007,26.1793,30,60,1,2
1/15/2007,26.1793,60,100,1,3
1/16/2007,17.68605,15,30,1,1
1/16/2007,26.285,30,60,1,2
1/16/2007,26.285,60,100,1,3
1/17/2007,17.74525,15,30,1,1
1/17/2007,26.3967,30,60,1,2
1/17/2007,26.3967,60,100,1,3
1/18/2007,18.164,15,30,1,1
1/18/2007,26.5888,30,60,1,2
1/18/2007,26.5888,60,100,1,3
1/19/2007,19.2904,15,30,1,1
1/19/2007,26.6871,30,60,1,2
1/19/2007,26.6871,60,100,1,3
1/20/2007,19.1015,15,30,1,1
1/20/2007,26.5665,30,60,1,2
1/20/2007,26.5665,60,100,1,3
1/21/2007,19.2,15,30,1,1
1/21/2007,26.5275,30,60,1,2
1/21/2007,26.5275,60,100,1,3
1/22/2007,19.05595,15,30,1,1
1/22/2007,26.5008,30,60,1,2
1/22/2007,26.5008,60,100,1,3
1/23/2007,18.9662,15,30,1,1
1/23/2007,26.3418,30,60,1,2
1/23/2007,26.3418,60,100,1,3
1/24/2007,18.9479,15,30,1,1
1/24/2007,26.0897,30,60,1,2
1/24/2007,26.0897,60,100,1,3
1/25/2007,18.88525,15,30,1,1
1/25/2007,25.9336,30,60,1,2
1/25/2007,25.9336,60,100,1,3
1/26/2007,18.7934,15,30,1,1
1/26/2007,25.835,30,60,1,2
1/26/2007,25.835,60,100,1,3
1/27/2007,18.8698,15,30,1,1
1/27/2007,25.8953,30,60,1,2
1/27/2007,25.8953,60,100,1,3
1/28/2007,18.8355,15,30,1,1
1/28/2007,26.0179,30,60,1,2
1/28/2007,26.0179,60,100,1,3
1/29/2007,18.7088,15,30,1,1
1/29/2007,25.9632,30,60,1,2
1/29/2007,25.9632,60,100,1,3
1/30/2007,18.5318,15,30,1,1
1/30/2007,25.6703,30,60,1,2
1/30/2007,25.6703,60,100,1,3
1/31/2007,18.54015,15,30,1,1
1/31/2007,25.6608,30,60,1,2
1/31/2007,25.6608,60,100,1,3
2/1/2007,18.5172,15,30,1,1
2/1/2007,25.7321,30,60,1,2
2/1/2007,25.7321,60,100,1,3
2/2/2007,18.50055,15,30,1,1
2/2/2007,25.7644,30,60,1,2
2/2/2007,25.7644,60,100,1,3
2/3/2007,18.5364,15,30,1,1
2/3/2007,25.8731,30,60,1,2
2/3/2007,25.8731,60,100,1,3
2/4/2007,18.55555,15,30,1,1
2/4/2007,25.9418,30,60,1,2
2/4/2007,25.9418,60,100,1,3
2/5/2007,18.5829,15,30,1,1
2/5/2007,25.9849,30,60,1,2
2/5/2007,25.9849,60,100,1,3
2/6/2007,18.58105,15,30,1,1
